0.062728650867939,0.004474326502531767,0.27361777424812317,0.03287585452198982,0.11872445046901703,0.31548550724983215,0.19209344685077667
0.019721874967217445,0.0006267341668717563,0.34434905648231506,0.023439688608050346,0.02371695637702942,0.5086590647697449,0.07948664575815201
0.02384895831346512,0.00015150608669500798,0.06382689625024796,0.08703537285327911,0.058358125388622284,0.02118905447423458,0.7455901503562927
0.035094209015369415,0.0004998093354515731,0.16546140611171722,0.0366528257727623,0.0930693969130516,0.08145236223936081,0.5877699255943298
0.028469713404774666,0.00026301355683244765,0.12921255826950073,0.07577694952487946,0.10338602215051651,0.06799444556236267,0.5948972702026367
0.01848091557621956,0.0003270261222496629,0.2417077273130417,0.08310432732105255,0.1555965691804886,0.1647573560476303,0.3360261023044586
0.026901472359895706,0.0003767331363633275,0.024126406759023666,0.01752484403550625,0.03347901627421379,0.012499028816819191,0.885092556476593
0.020726747810840607,0.000285220769001171,0.02320195734500885,0.025591079145669937,0.04544385150074959,0.01664201356470585,0.8681091070175171
0.026372244581580162,0.0002536914253141731,0.15940533578395844,0.11627716571092606,0.09852373600006104,0.26700645685195923,0.3321613669395447
0.019576286897063255,0.00020252520334906876,0.03578539937734604,0.47873711585998535,0.03117399290204048,0.027335090562701225,0.40718963742256165
0.15372063219547272,0.000264794536633417,0.04633970558643341,0.26716798543930054,0.096989706158638,0.01089848019182682,0.4246186316013336
0.20732654631137848,0.003085250034928322,0.15462853014469147,0.006383949890732765,0.4527423083782196,0.0031175673939287663,0.17271581292152405
0.11118727922439575,0.0005728360847570002,0.087552510201931,0.2153225839138031,0.12950833141803741,0.020895086228847504,0.43496137857437134
0.08917621523141861,0.00037042697658762336,0.08809617161750793,0.21658365428447723,0.13917289674282074,0.033263448625802994,0.4333372414112091
0.05060972273349762,0.00020613701781257987,0.02628336101770401,0.37780866026878357,0.05506434291601181,0.009331081062555313,0.48069673776626587
0.10533158481121063,0.0011294675059616566,0.06962607055902481,0.20999029278755188,0.15328198671340942,0.019465170800685883,0.4411754012107849
0.09565778821706772,0.000873879820574075,0.09852112084627151,0.14896702766418457,0.14646247029304504,0.03025825321674347,0.4792594313621521
0.05694941431283951,0.0006048284703865647,0.07029914855957031,0.31093060970306396,0.11968909949064255,0.032915376126766205,0.40861156582832336
0.07803710550069809,0.0002614539989735931,0.050599195063114166,0.2860724627971649,0.12509162724018097,0.025241944938898087,0.434696227312088
0.16355709731578827,0.0005549823399633169,0.04885118082165718,0.28793424367904663,0.10674219578504562,0.02761177532374859,0.3647485077381134
0.19265975058078766,0.0011347986292093992,0.09020647406578064,0.1976056545972824,0.1832781583070755,0.027681846171617508,0.30743324756622314
0.12928670644760132,0.000419953023083508,0.07661864906549454,0.29391470551490784,0.1362234205007553,0.019504455849528313,0.34403207898139954
0.187696173787117,0.00042074700468219817,0.06876600533723831,0.399294912815094,0.1388515830039978,0.018812591210007668,0.1861579567193985
0.18617942929267883,0.0007766969501972198,0.10692805051803589,0.22784706950187683,0.10202068090438843,0.07967617362737656,0.2965719699859619
0.1769542247056961,0.0007208387833088636,0.12527908384799957,0.17944660782814026,0.10058038681745529,0.046743977814912796,0.37027499079704285
0.15980777144432068,0.0005757983308285475,0.08293849974870682,0.08598685264587402,0.09086316078901291,0.06446889042854309,0.5153590440750122
0.23433077335357666,0.0008770107524469495,0.08008275926113129,0.10765798389911652,0.09784244745969772,0.04047853499650955,0.4387304484844208
0.14737235009670258,0.0005939743714407086,0.11770574003458023,0.20442701876163483,0.12256079912185669,0.06413211673498154,0.343207985162735
0.12958195805549622,0.0008504090365022421,0.0955868810415268,0.1463267207145691,0.11868103593587875,0.057276759296655655,0.4516962468624115
0.1261037439107895,0.0009050250519067049,0.08540164679288864,0.15435317158699036,0.08810137957334518,0.030260838568210602,0.5148741602897644
0.10749860852956772,0.00035577750531956553,0.06402142345905304,0.009097326546907425,0.08649010211229324,0.012550861574709415,0.7199859023094177
0.041911881417036057,0.00038676653639413416,0.03876066952943802,0.20542368292808533,0.07965631037950516,0.005652924068272114,0.628207802772522
0.010174811817705631,8.222234100685455e-06,0.015094870701432228,0.022351916879415512,0.03155388683080673,0.0008461892139166594,0.9199701547622681
0.027156751602888107,4.868508767685853e-05,0.030409878119826317,0.010709361173212528,0.079008087515831,0.002943421946838498,0.8497238159179688
